Timestamp (ms), RPM SEC
5397178,1672
5397202,1640
5397222,2054
5397244,1782
5397269,1656
5397295,1487
5397317,1825
5397342,1610
5397356,2916
5397382,1528
5397400,2291
5397423,1677
5397445,1814
5397467,1841
5397492,1599
5397517,1601
5397532,2757
5397556,1662
5397575,2051
5397597,1812
5397623,1582
5397642,2044
5397673,1924
5397697,1690
5397721,1654
5397746,1595
5397761,2678
5397796,1715
5397820,1662
5397846,1553
5397861,2719
5397887,1510
5397904,2434
5397928,1638
5397950,1788
5397971,1941
5397996,1571
5398012,2615
5398052,1479
5398077,1643
5398091,2786
5398126,1699
5398151,1627
5398176,1579
5398191,2773
5398208,2244
5398231,1800
5398251,1971
5398276,1602
5398292,2401
5398327,1761
5398352,1602
5398382,1961
5398404,1819
5398428,1652
5398444,2505
5398466,1810
5398489,1747
5398509,1989
5398531,1830
5398555,1691
5398581,1531
5398595,2904
5398615,1958
5398638,1715
5398656,2289
5398681,1599
5398706,1600
5398721,2634
5398745,1712
5398763,2186
5398788,1597
5398806,2202
5398837,1278
5398859,2713
5398884,1613
5398899,2756
5398918,2028
5398940,1823
5398959,2118
5398983,1694
5399000,2330
5399023,1747
5399042,2047
5399064,1885
5399091,1457
5399109,2238
5399134,1600
5399147,2956
5399168,1985
5399191,1690
5399215,1673
5399240,1621
5399253,2936
5399289,1671
5399313,1707
5399329,2405
5399348,2163
5399370,1811
5399389,2092
5399414,1607
5399439,1585
5399453,2964
5399473,1938
5399494,1927
5399521,1468
5399539,2225
5399564,1623
5399595,1907
5399617,1860
5399641,2468
5399666,1615
5399682,2441
5399705,1792
5399723,2221
5399745,1824
5399766,1871
5399790,1666
5399806,2557
5399841,1689
5399856,2626
5399891,1726
5399907,2454
5399941,1779
5399972,1933
5399994,1832
5400019,1602
5400034,2605
5400057,1729
5400075,2233
5400098,1768
5400119,1906
5400144,1600
5400158,2919
5400178,2003
5400198,1930
5400224,1545
5400244,2026
5400258,2918
5400277,2123
5400298,1849
5400319,1908
5400335,2492
5400355,2017
5400376,1858
5400401,1623
5400422,1903
5400447,1600
5400460,3003
5400481,1954
5400502,1904
5400527,1624
5400547,1946
5400572,1599
5400586,2810
5400605,2148
5400627,1848
5400650,1715
5400672,1807
5400696,1684
5400710,2779
5400735,1609
5400754,2158
5400778,1640
5400803,2364
5400828,1624
5400853,2353
5400878,1632
5400904,2350
5400928,1634
5400953,2355
5400978,1630
5401003,2358
5401027,1709
5401043,2473
5401062,2126
5401083,1898
5401109,1540
5401134,1587
5401148,2795
5401165,2354
5401188,1734
5401209,1970
5401234,2381
5401250,2491
5401274,1654
5401288,2821
5401309,1962
5401349,1982
5401369,2025
5401390,1887
5401414,1634
5401436,1841
5401452,2450
5401473,1915
5401496,1781
5401533,1618
5401547,2845
5401571,1657
5401596,1606
5401609,2964
5401628,2114
5401652,1726
5401674,1792
5401689,2622
5401711,1792
5401730,2134
5401752,1840
5401773,1904
5401798,1598
5401813,2673
5401835,1795
5401853,2192
5401877,1709
5401891,2730
5401911,2001
5401933,1878
5401957,1620
5401972,2800
5401993,1870
5402014,1909
5402035,1871
5402060,1616
5402076,2512
5402092,2545
5402114,1808
5402135,1905
5402151,2471
5402171,1971
5402194,1733
5402213,2165
5402238,1600
5402253,2629
5402279,1568
5402293,2770
5402324,1956
5402344,2020
5402367,1706
5402388,1899
5402404,2516
5402429,1573
5402443,3015
5402466,1720
5402494,2169
5402515,1860
5402531,2520
5402553,1769
5402571,2277
5402596,1611
5402615,2097
5402640,1600
5402653,2951
5402703,2014
5402721,2242
5402745,1661
5402767,1808
5402782,2747
5402800,2242
5402822,1815
5402842,1965
5402858,2503
5402882,1672
5402899,2265
5402921,1840
5402942,1932
5402958,2550
5402982,1642
5402999,2299
5403017,2275
5403042,1600
5403055,2947
5403074,2190
5403099,1588
5403122,1732
5403146,2490
5403162,2553
5403185,1692
5403202,2381
5403221,2138
5403246,1599
5403259,2949
5403276,2469
5403296,1976
5403321,1600
5403335,2887
5403353,2254
5403376,1731
5403396,1951
5403411,2763
5403430,2046
5403453,1788
5403471,2153
5403501,1993
5403523,1843
5403546,2566
5403572,1549
5403586,2800
5403603,2374
5403622,2122
5403647,1600
5403660,2970
5403678,2297
5403703,1576
5403722,2143
5403737,2662
5403760,1699
5403777,2467
5403797,1978
5403822,1597
5403836,2755
5403856,2032
5403878,1818
5403902,1668
5403917,2753
5403943,1528
5403957,2800
5403983,1542
5404002,2115
5404017,2621
5404043,1527
5404057,2945
5404084,1498
5404102,2203
5404116,2782
5404136,1994
5404156,2013
5404177,1951
5404202,1588
5404216,2867
5404236,1972
5404258,1812
5404279,1869
5404303,1736
5404317,2793
5404336,2043
5404357,1971
5404388,1889
5404407,2112
5404428,1904
5404454,1585
5404467,2891
5404487,2074
5404507,1941
5404529,1833
5404553,1686
5404569,2418
5404595,1558
5404611,2532
5404635,1639
5404658,1734
5404673,2765
5404697,1648
5404715,2288
5404737,1755
5404758,1941
5404783,1599
5404798,2586
5404821,1737
5404842,1976
5404863,1913
5404888,1600
5404908,1961
5404932,1676
5404947,2648
5404967,2009
5404987,1964
5405014,1471
5405037,1788
5405062,2402
5405086,1637
5405102,2527
5405125,1747
5405144,2055
5405165,1901
5405191,1555
5405211,2014
5405236,1599
5405250,2886
5405270,2031
5405292,1814
5405314,1799
5405336,1804
5405350,2756
5405373,1740
5405392,2129
5405417,1627
5405441,1643
5405457,2464
5405475,2324
5405498,1740
5405516,2164
5405541,1605
5405566,1598
5405580,2930
5405598,2217
5405620,1783
5405641,1917
5405666,1581
5405680,2939
5405698,2164
5405753,1835
5405770,2270
5405792,1861
5405823,1909
5405847,1688
5405863,2569
5405888,1556
5405903,2749
5405925,1825
5405947,1805
5405971,1675
5405988,2368
5406005,2365
5406026,1872
5406047,1907
5406072,1600
5406097,2383
5406122,1609
5406147,2384
5406172,1611
5406204,1898
5406226,2650
5406251,1614
5406266,2680
5406291,1611
5406308,2250
5406330,1820
5406350,2067
5406366,2414
5406391,1636
5406407,2443
5406431,1701
5406451,1958
5406467,2579
5406491,1645
5406509,2267
5406526,2277
5406551,1601
5406566,2725
5406590,1658
5406609,2124
5406626,2302
5406651,1601
5406664,2985
5406684,2084
5406708,1649
5406726,2180
5406751,1619
5406764,2961
5406782,2347
5406807,1549
5406826,2148
5406841,2594
5406864,1731
5406880,2508
5406901,1946
5406925,1679
5406941,2455
5406964,1710
5406981,2416
5407004,1738
5407020,2553
5407043,1709
5407061,2198
5407079,2263
5407104,1600
5407117,2959
5407134,2451
5407154,1999
5407179,1611
5407193,2713
5407213,2038
5407233,1953
5407261,1442
5407279,2287
5407295,2405
5407318,1803
5407335,2323
5407359,1665
5407381,1821
5407394,2909
5407412,2268
5407441,2107
5407462,1824
5407480,2223
5407506,1594
5407519,2869
5407538,2132
5407562,1664
5407581,2109
5407605,1692
5407619,2936
5407638,2102
5407663,1560
5407719,2154
5407737,2145
5407777,2017
5407795,2196
5407815,2038
5407830,2625
5407855,1633
5407871,2487
5407895,1654
5407914,2137
5407940,1518
5407955,2700
5407971,2411
5407995,1687
5408015,2018
5408030,2630
5408055,1599
5408069,2857
5408090,1905
5408115,1599
5408129,2834
5408154,1636
5408172,2239
5408196,1624
5408221,2377
5408246,1631
5408271,2360
5408295,1706
5408310,2587
5408329,2137
5408351,1804
5408371,2019
5408396,1598
5408412,2461
5408429,2360
5408453,1659
5408471,2263
5408496,1599
5408512,2493
5408531,2063
5408552,1897
5408577,1620
5408602,1606
5408617,2717
5408633,2498
5408657,1651
5408676,2126
5408702,1532
5408717,2670
5408735,2260
5408757,1779
5408777,1984
5408802,1619
5408817,2632
5408836,2140
5408857,1873
5408877,2024
5408908,1917
5408930,1840
5408955,1624
5408968,2874
5408986,2279
5409008,1792
5409029,1942
5409054,1568
5409068,2881
5409085,2420
5409108,1731
5409129,1902
5409153,1649
5409168,2694
5409186,2181
5409209,1789
5409229,1979
5409255,1563
5409269,2747
5409289,1957
5409308,2172
5409332,1665
5409348,2546
5409370,1750
5409387,2459
5409407,1984
5409432,1597
5409448,2531
5409466,2254
5409486,1985
5409507,1858
5409531,1688
5409547,2409
5409570,1736
5409588,2309
5409612,1631
5409632,2020
5409648,2520
5409669,1884
5409690,1965
5409710,1945
5409726,2445
5409750,1732
5409768,2203
5409789,1858
5409810,1919
5409835,1597
5409850,2745
5409868,2221
5409889,1852
5409909,2057
5409935,1523
5409950,2696
5409967,2298
5409989,1825
5410010,1926
5410026,2489
5410048,1798
5410066,2222
5410091,1618
5410116,2372
5410141,1616
5410166,2379
5410191,1616
5410216,2381
5410232,2450
5410266,1789
5410282,2527
5410306,1647
5410321,2651
5410346,1626
5410366,1998
5410380,2884
5410398,2168
5410422,1650
5410444,1863
5410468,2434
5410502,1769
5410518,2603
5410541,1683
5410559,2298
5410574,2617
5410600,1539
5410618,2203
5410632,2828
5410651,2104
5410673,1875
5410693,1963
5410719,1575
5410733,2822
5410750,2268
5410774,1700
5410796,1818
5410826,2640
5410849,1790
5410864,2558
5410886,1792
5410903,2463
5410922,2090
5410948,1530
5410963,2734
5410980,2334
5411003,1729
5411023,1985
5411038,2747
5411056,2136
5411077,1914
5411098,1902
5411113,2633
5411132,2119
5411153,1911
5411173,2000
5411189,2519
5411211,1789
5411230,2197
5411254,1642
5411280,2350
5411295,2622
5411319,1658
5411333,2801
5411353,2012
5411379,1541
5411393,2922
5411411,2138
5411429,2214
5411454,1629
5411479,2389
5411493,2780
5411512,2144
5411533,1895
5411554,1912
5411570,2488
5411590,2073
5411611,1848
5411625,2795
5411644,2108
5411665,1930
5411686,1922
5411711,2381
5411735,1678
5411752,2390
5411765,2961
5411785,2041
5411802,2369
5411820,2194
5411840,1998
5411861,1867
5411876,2719
5411895,2111
5411916,1940
5411936,1968
5411968,1896
5411990,2680
5412014,1666
5412027,2959
5412043,2535
5412064,1931
5412080,2519
5412098,2215
5412117,2054
5412139,1853
5412155,2546
5412177,1819
5412193,2411
5412214,1928
5412229,2737
5412247,2160
5412269,1802
5412289,2034
5412305,2516
5412319,2840
5412345,1524
5412369,2570
5412382,2865
5412400,2274
5412425,1603
5412443,2228
5412457,2876
5412475,2194
5412493,2225
5412518,1604
5412531,2966
5412547,2573
5412568,1911
5412583,2616
5412601,2199
5412625,1674
5412643,2247
5412657,2836
5412675,2190
5412693,2267
5412724,1921
5412746,2753
5412771,1608
5412785,2914
5412801,2387
5412821,2049
5412836,2600
5412854,2212
5412877,1779
5412896,2102
5412911,2732
5412926,2516
5412946,2048
5412962,2467
5412983,1881
5413001,2223
5413021,2053
5413035,2913
5413051,2397
5413071,2039
5413087,2459
5413108,1961
5413126,2193
5413140,2745
5413158,2278
5413179,1879
5413200,1933
5413225,2384
5413239,2947
5413257,2217
5413275,2213
5413291,2425
5413309,2242
5413329,1980
5413349,2065
5413366,2354
5413381,2628
5413399,2255
5413416,2244
5413434,2242
5413457,1770
5413481,2491
5413503,1859
5413518,2516
5413536,2240
5413551,2634
5413568,2467
5413584,2409
5413608,1707
5413627,2062
5413640,2987
5413658,2235
5413677,2134
5413691,2925
5413708,2257
5413727,2134
5413743,2574
5413760,2275
5413781,1918
5413808,2266
5413869,2297
5413889,2007
5413956,2373
5413975,2084
5413994,2123
5414010,2557
5414023,2950
5414044,1923
5414060,2557
5414075,2532
5414094,2159
5414110,2489
5414128,2270
5414148,1938
5414169,1914
5414183,2993
5414198,2530
5414219,1931
5414232,2970
5414249,2405
5414269,2006
5414284,2755
5414301,2276
5414319,2223
5414335,2514
5414354,2103
5414371,2347
5414386,2673
5414403,2307
5414421,2278
5414446,1600
5414455,4448
5414478,1740
5414496,2222
5414511,2624
5414528,2425
5414546,2183
5414561,2627
5414577,2465
5414596,2159
5414611,2607
5414627,2471
5414646,2140
5414661,2630
5414678,2461
5414696,2163
5414711,2613
5414727,2520
5414749,1825
5414763,2921
5414780,2283
5414799,2155
5414813,2829
5414830,2316
5414849,2147
5414863,2839
5414881,2199
5414899,2263
5414913,2821
5414931,2203
5414949,2264
5414963,2815
5414981,2201
5414999,2269
5415013,2797
5415031,2209
5415049,2272
5415063,2773
5415081,2204
5415105,2534
5415130,2406
5415146,2486
5415163,2316
5415184,1913
5415204,2056
5415221,2345
5415234,2956
5415255,1948
5415280,2371
5415294,2957
5415312,2203
5415330,2175
5415344,2986
5415362,2167
5415380,2215
5415394,2815
5415412,2256
5415431,2163
5415446,2557
5415463,2390
5415486,1707
5415508,2795
5415532,2485
5415557,1605
5415565,4781
5415586,1922
5415607,1908
5415616,4300
5415636,2043
5415657,1893
5415673,2456
5415686,3279
5415707,1857
5415723,2457
5415736,3253
5415757,1867
5415773,2440
5415786,3176
5415807,1906
5415823,2433
5415837,2953
5415863,2297
5415885,1837
5415898,2952
5415915,2455
5415934,2084
5415947,2959
5415965,2302
5415984,2096
5415997,2953
5416015,2297
5416034,2061
5416047,3033
5416064,2356
5416084,2053
5416098,2883
5416115,2373
5416134,2071
5416148,2809
5416165,2339
5416184,2145
5416199,2743
5416215,2398
5416240,2402
5416262,1813
5416276,2802
5416291,2772
5416312,1920
5416327,2693
5416341,2859
5416362,1907
5416377,2663
5416391,2859
5416412,1901
5416427,2644
5416441,2870
5416462,1906
5416477,2635
5416490,3118
5416512,1829
5416521,4093
5416540,2195
5416561,1821
5416576,2675
5416590,2841
5416629,2059
5416644,2701
5416658,2925
5416676,2237
5416693,2286
5416707,2951
5416726,2073
5416743,2325
5416757,2931
5416776,2067
5416795,2182
5416808,2873
5416826,2250
5416845,2190
5416859,2810
5416876,2274
5416895,2201
5416909,2823
5416926,2274
5416950,2547
5416975,2374
5416989,2860
5417005,2497
5417031,2287
5417053,1847
5417068,2636
5417080,3376
5417102,1818
5417118,2553
5417130,3312
5417152,1794
5417161,4310
5417182,1890
5417202,2025
5417211,4592
5417232,1862
5417252,2027
5417261,4687
5417282,1858
5417302,2005
5417311,4528
5417332,1895
5417352,1996
5417360,4885
5417377,2383
5417393,2514
5417414,1881
5417431,2362
5417444,3000
5417461,2498
5417481,1954
5417494,2957
5417511,2359
5417531,2049
5417545,2848
5417562,2377
5417581,2086
5417595,2830
5417612,2361
5417631,2115
5417645,2828
5417662,2397
5417681,2073
5417695,2846
5417712,2346
5417731,2111
5417746,2715
5417763,2328
5417787,1655
5417810,2686
5417834,2419
5417848,2874
5417868,2061
5417885,2272
5417899,2879
5417915,2595
5417935,1959
5417949,2832
5417967,2177
5417984,2447
5417999,2635
5418017,2238
5418035,2209
5418050,2583
5418068,2310
5418091,1692
5418113,2730
5418139,2382
5418153,2785
5418170,2309
5418188,2195
5418203,2714
5418220,2325
5418239,2199
5418254,2573
5418271,2363
5418289,2274
5418313,1641
5418322,4591
5418339,2349
5418363,1650
5418372,4433
5418395,1716
5418418,2687
5418433,2664
5418448,2570
5418467,2127
5418482,2615
5418499,2429
5418517,2193
5418533,2573
5418550,2339
5418572,1779
5418592,2014
5418601,4524
5418623,1822
5418641,2196
5418655,2869
5418673,2232
5418692,2085
5418706,2876
5418722,2429
5418747,2451
5418761,2786
5418777,2459
5418795,2285
5418810,2678
5418827,2314
5418846,2116
5418862,2567
5418879,2319
5418901,1838
5418921,1971
5418929,4802
5418946,2394
5418962,2522
5418978,2403
5418996,2290
5419011,2606
5419033,1810
5419052,2181
5419060,4630
5419083,1777
5419101,3251
5419126,2435
5419151,2354
5419167,2535
5419184,2406
5419202,2263
5419226,1637
5419235,4320
5419256,1927
5419276,1997
5419302,2332
5419316,2766
5419332,2497
5419354,1831
5419378,2503
5419394,2467
5419409,2749
5419429,2011
5419445,2480
5419459,2803
5419479,2033
5419495,2471
5419511,2488
5419534,1715
5419553,2083
5419570,2422
5419585,2706
5419608,1718
5419657,2458
5419675,2160
5419693,2218
5419708,2760
5419725,2306
5419743,2281
5419757,2831
5419775,2160
5419794,2150
5419808,2881
5419825,2334
5419844,2088
5419859,2712
5419876,2297
5419894,2247
5419919,1614
5419935,2440
5419948,3071
5419975,2242
5419999,1647
5420013,2913
5420029,2456
5420049,2046
5420064,2700
5420081,2255
5420099,2296
5420115,2414
5420133,2335
5420153,1966
5420174,1907
5420187,2949
5420203,2570
5420224,1896
5420239,2782
5420257,2196
5420278,1879
5420305,2195
5420328,1802
5420354,2302
5420368,2799
5420385,2302
5420403,2210
5420428,1627
5420452,2466
5420466,2835
5420485,2113
5420506,1887
5420528,1863
5420553,2354
5420568,2678
5420587,2186
5420608,1913
5420628,1962
5420653,2391
5420684,1915
5420707,1759
5420722,2756
5420738,2484
5420757,2081
5420772,2639
5420791,2120
5420811,2002
5420831,2010
5420847,2424
5420866,2144
5420887,1873
5420907,2036
5420923,2453
5420948,1621
5420962,2753
5420982,2055
5421007,1597
5421021,2794
5421040,2093
5421063,1756
5421087,1687
5421100,2940
5421118,2220
5421140,1844
5421161,1913
5421186,2397
5421211,1608
5421236,2383
5421260,1689
5421277,2344
5421294,2317
5421314,1997
5421336,1835
5421361,1602
5421386,2364
5421402,2540
5421442,1987
5421464,1849
5421488,1662
5421501,2957
5421518,2359
5421542,1663
5421563,1958
5421579,2468
5421602,1783
5421619,2281
5421641,1802
5421663,1836
5421679,2460
5421701,1808
5421718,2376
5421742,1675
5421763,1905
5421779,2445
5421802,1778
5421819,2286
5421841,1836
5421866,1611
5421881,2654
5421899,2282
5421920,1849
5421941,1928
5421957,2491
5421981,1659
5421998,2427
5422020,1777
5422041,1928
5422056,2720
5422081,1559
5422098,2365
5422116,2256
5422141,1579
5422155,2926
5422180,1584
5422197,2338
5422222,1621
5422247,2367
5422272,1621
5422297,2362
5422313,2474
5422338,1600
5422354,2614
5422379,1613
5422397,2219
5422413,2372
5422436,1773
5422453,2354
5422479,1552
5422502,1759
5422524,2657
5422549,1590
5422563,2972
5422581,2159
5422604,1769
5422628,1644
5422661,2440
5422682,1886
5422705,1775
5422725,1925
5422742,2455
5422765,1753
5422782,2282
5422801,2090
5422825,1699
5422842,2336
5422861,2052
5422884,1742
5422904,2013
5422920,2560
5422944,1656
5422960,2560
5422984,1619
5423004,2031
5423019,2667
5423044,1586
5423059,2777
5423079,1961
5423104,1600
5423119,2726
5423144,1558
5423159,2772
5423179,1973
5423203,1685
5423218,2634
5423243,1612
5423260,2348
5423284,1643
5423299,2703
5423317,2180
5423340,1741
5423359,2107
5423384,1599
5423398,2795
5423416,2267
5423439,1718
5423459,2046
5423475,2457
5423498,1758
5423515,2384
5423539,1646
5423559,2009
5423574,2712
5423597,1734
5423613,2432
5423639,1549
5423664,2433
5423688,1635
5423714,2363
5423738,1628
5423764,2355
5423788,1637
5423813,2360
5423828,2675
5423847,2089
5423868,1996
5423888,1955
5423913,1570
5423927,3017
5423945,2160
5423966,1880
5423988,1835
5424019,1975
5424044,2353
5424069,1610
5424094,2391
5424119,1605
5424144,2384
5424159,2693
5424178,2154
5424198,1911
5424219,1951
5424244,2383
5424260,2504
5424294,1752
5424308,2844
5424326,2315
5424344,2138
5424369,1626
5424400,1962
5424422,2679
5424445,1726
5424459,2868
5424476,2405
5424496,1970
5424510,2876
5424527,2338
5424546,2092
5424562,2448
5424596,1782
5424610,2859
5424628,2288
5424650,1783
5424671,1897
5424696,2381
5424727,1982
5424750,1679
5424764,2955
5424784,1967
5424807,1763
5424830,1749
5424850,1968
5424874,1675
5424891,2353
5424913,1775
5424940,1531
5424958,2233
5424979,1827
5425000,1943
5425014,2888
5425032,2206
5425056,1652
5425078,2727
5425092,2864
5425109,2333
5425128,2141
5425142,2872
5425159,2294
5425178,3219
5425193,2723
5425209,2453
5425228,2100
5425235,5399
5425252,2437
5425265,2924
5425278,3195
5425293,2589
5425316,1736
5425334,2237
5425360,1582
5425415,1802
5425440,1587
5425473,1844
5425491,2166
5425515,1684
5425536,1946
5425560,1667
5425577,2278
5425601,1654
5425624,1773
5425651,1475
5425675,1674
5425701,1509
5425725,1675
5425751,1551
5425773,1785
5425773,1785
5425799,1548
5425818,2182
5425842,1628
5425868,2346
5425891,1726
5425906,2613
5425921,2632
5425941,2054
5425956,2659
5425972,2484
5425992,2006
5426017,1597
5426042,1604
5426067,1599
5426092,1599
5426117,1581
5426142,1617
5426172,1348
5426196,1638
5426221,1605
5426246,1597
5426271,1589
5426287,2607
5426312,1557
5426334,1795
5426355,1975
5426378,1745
5426403,1585
5426421,2154
5426446,1619
5426471,1586
5426484,3045
5426502,2227
5426526,1679
5426551,2440
5426565,2766
5426591,1574
5426605,2879
5426629,1612
5426650,1896
5426675,1630
5426700,1626
5426725,1565
5426751,1563
5426775,1637
5426801,1540
5426825,1669
5426857,1267
5426879,1762
5426904,1627
5426929,1599
5426961,1240
5426987,1534
5427018,1305
5427054,1110
5427079,1598
5427104,1600
5427129,1590
5427154,1602
5427169,2762
5427193,1646
5427211,2147
5427236,1625
5427261,2375
5427277,2528
5427311,1770
5427335,1682
5427352,2295
5427377,1617
5427401,1644
5427427,1583
5427452,1548
5427477,1612
5427502,1583
5427527,1599
5427567,1500
5427589,1824
5427613,1689
5427639,1545
5427664,1591
5427689,1595
5427714,1600
5427739,1599
5427764,1594
5427796,1265
5427814,2167
5427839,1606
5427865,1579
5427889,1617
5427921,1890
5427944,1756
5427968,1643
5427993,1602
5428018,1599
5428043,1597
5428058,2718
5428075,2329
5428098,1777
5428118,1941
5428131,2998
5428148,2382
5428168,2013
5428183,2645
5428208,1606
5428226,2303
5428248,1752
5428274,1547
5428296,1797
5428321,1628
5428346,1600
5428362,2475
5428385,1771
5428410,1604
5428429,2017
5428458,1412
5428475,2325
5428501,1548
5428526,1576
5428541,2782
5428576,1122
5428601,1624
5428626,1581
5428657,1301
5428683,1506
5428713,1336
5428742,1371
5428779,1105
5428804,1588
5428829,1576
5428860,1304
5428883,1720
5428904,1895
5428929,1604
5428954,1595
5428979,1599
5429004,1604
5429020,2554
5429041,1876
5429063,1814
5429086,1763
5429108,1806
5429133,1601
5429158,1600
5429183,1600
5429208,1595
5429223,2723
5429258,1690
5429283,1611
5429308,1576
5429323,2740
5429358,1694
5429383,1614
5429415,1907
5429442,1480
5429467,1564
5429487,2022
5429511,1679
5429537,1527
5429553,2579
5429575,1740
5429602,1513
5429619,2277
5429641,1844
5429662,1924
5429687,1596
5429712,1603
5429737,1597
5429753,2573
5429776,1720
5429801,1601
5429823,1773
5429848,1634
5429868,1985
5429892,1675
5429907,2578
5429932,1644
5429950,2179
5429973,1721
5429993,2027
5430018,1600
5430043,1600
5430059,2438
5430082,1787
5430109,1473
5430126,2304
5430149,1734
5430174,1608
5430196,1837
5430221,1606
5430234,2936
5430254,2033
5430275,1919
5430302,1471
5430319,2351
5430345,1550
5430370,1575
5430384,3003
5430403,2048
5430425,1825
5430452,1476
5430470,2206
5430495,1624
5430520,1578
5430534,2976
5430563,2071
5430583,1998
5430605,1766
5430626,1943
5430651,1599
5430666,2691
5430690,1662
5430707,2315
5430730,1716
5430750,2057
5430776,1525
5430792,2516
5430816,1676
5430835,2064
5430857,1812
5430881,1721
5430912,1912
5430931,2064
5430956,1634
5430976,1967
5431001,1603
5431016,2605
5431040,1704
5431059,2094
5431081,1826
5431106,1564
5431126,2049
5431151,1602
5431181,1976
5431219,1600
5431234,2560
5431259,1632
5431284,1585
5431299,2788
5431334,1677
5431359,1623
5431384,1569
5431398,2928
5431434,1666
5431459,1632
5431484,1565
5431498,2847
5431540,1419
5431565,2429
5431589,1646
5431606,2403
5431629,1769
5431645,2408
5431669,1711
5431701,1848
5431721,2011
5431744,1755
5431764,1943
5431790,1562
5431815,1577
5431829,2862
5431871,1453
5431894,1733
5431909,2656
5431932,1728
5431950,2265
5431976,1516
5431998,1841
5432017,2089
5432043,1531
5432068,1600
5432083,2577
5432108,1616
5432132,1685
5432151,2127
5432174,1707
5432197,1781
5432221,1644
5432246,1592
5432260,2827
5432285,1618
5432303,2189
5432328,1579
5432351,1816
5432371,1940
5432396,1599
5432412,2475
5432435,1770
5432461,1560
5432477,2408
5432499,1801
5432524,1626
5432540,2486
5432565,1583
5432582,2385
5432606,1655
5432630,1663
5432649,2144
5432673,1673
5432689,2538
5432715,1527
5432732,2278
5432755,1782
5432780,1566
5432802,1816
5432827,1644
5432852,1582
5432878,1556
5432892,2782
5432918,1528
5432933,2720
5432960,1498
5432978,2203
5433002,1652
5433028,1560
5433042,2748
5433084,1428
5433106,1801
5433121,2641
5433145,1706
5433163,2173
5433186,1781
5433212,1525
5433231,2110
5433256,1599
5433281,1600
5433295,2862
5433322,1486
5433338,2504
5433362,1641
5433387,1599
5433410,1768
5433425,2637
5433448,1742
5433473,1563
5433491,2244
5433514,1784
5433538,1625
5433558,2033
5433584,1541
5433609,1602
5433624,2714
5433647,1720
5433664,2327
5433688,1646
5433714,1558
5433740,2310
5433764,1666
5433790,1528
5433806,2599
5433841,1697
5433865,1662
5433891,1534
5433905,2841
5433941,1677
5433965,1660
5433990,1617
5434004,2734
5434027,1788
5434044,2335
5434068,1636
5434084,2520
5434120,1682
5434143,1737
5434158,2602
5434182,1654
5434202,2073
5434226,1668
5434250,1614
5434272,1877
5434296,1647
5434328,1874
5434351,1769
5434375,1640
5434400,1620
5434415,2559
5434439,1693
5434457,2257
5434483,1541
5434500,2338
5434525,1599
5434550,1601
5434566,2517
5434589,1713
5434608,2052
5434631,1801
5434653,1781
5434693,1517
5434713,1954
5434729,2440
5434755,1586
5434780,1577
5434794,2845
5434821,1481
5434837,2483
5434861,1714
5434885,1628
5434909,1656
5434934,1600
5434948,2925
5434973,1603
5434991,2157
5435020,1380
5435045,2452
5435069,1657
5435093,1645
5435108,2692
5435144,1651
5435168,1699
5435185,2287
5435205,2080
5435231,1542
5435248,2351
5435280,1849
5435303,1778
5435327,1633
5435358,1960
5435384,1527
5435408,1641
5435435,2248
5435459,1660
5435485,1553
5435509,1650
5435540,1912
5435562,1813
5435578,2594
5435599,1861
5435622,1756
5435644,1791
5435665,1944
5435695,1314
5435718,1772
5435743,2358
5435768,1625
5435793,1583
5435807,2822
5435826,2161
5435847,1885
5435873,1522
5435897,1673
5435912,2739
5435934,1786
5435955,1956
5435980,1567
5435999,2162
5436062,1590
5436077,2588
5436102,1610
5436127,2399
5436151,1664
5436168,2339
5436186,2203
5436207,1951
5436231,1622
5436268,1635
5436283,2708
5436307,1661
5436321,2811
5436341,1971
5436362,1920
5436389,1478
5436407,2275
5436431,1675
5436446,2702
5436466,2000
5436489,1676
5436511,1900
5436532,1866
5436546,2789
5436572,1584
5436588,2381
5436610,1815
5436626,2497
5436649,1760
5436667,2180
5436691,1683
5436710,2119
5436735,1599
5436750,2694
5436776,1528
5436791,2620
5436817,1546
5436835,2239
5436851,2517
5436876,1617
5436891,2560
5436913,1808
5436939,1583
5436953,2816
5436971,2191
5436993,1814
5437012,2138
5437038,1536
5437052,2820
5437071,2159
5437093,1790
5437113,2007
5437139,1557
5437153,2767
5437179,1527
5437194,2686
5437216,1803
5437240,1701
5437254,2842
5437275,1918
5437296,1900
5437322,1511
5437341,2143
5437366,1599
5437382,2464
5437405,1759
5437422,2275
5437445,1762
5437466,1958
5437497,1923
5437520,1751
5437534,2728
5437553,2148
5437574,1867
5437595,1971
5437620,1605
5437635,2594
5437658,1742
5437676,2212
5437699,1735
5437729,1981
5437749,2041
5437775,1558
5437795,2008
5437811,2435
5437833,1803
5437856,1738
5437876,1995
5437902,1552
5437917,2573
5437934,2435
5437956,1782
5437976,2017
5438002,1554
5438017,2670
5438042,1562
5438058,2601
5438084,1560
5438100,2355
5438132,1912
5438155,1753
5438179,2455
5438205,1544
5438231,2321
5438254,1752
5438271,2287
5438296,1641
5438313,2274
5438335,1805
5438355,2011
5438379,1689
5438395,2448
5438421,1547
5438437,2490
5438462,1632
5438485,1744
5438498,2865
5438518,2100
5438539,1852
5438559,2015
5438584,1598
5438600,2538
5438625,1591
5438642,2333
