Timestamp (ms), GPS LONGITUDE
11054428,-88.527
11054528,-88.527
11054634,-88.527
11054738,-88.527
11054842,-88.527
11054942,-88.527
11055095,-88.527
11055267,-88.527
11055295,-88.527
11055395,-88.527
11055495,-88.527
11055596,-88.527
11055696,-88.527
11055796,-88.527
11055896,-88.527
11055996,-88.527
11056099,-88.527
11056199,-88.527
11056299,-88.527
11056399,-88.527
11056503,-88.527
11056603,-88.527
11056703,-88.527
11056803,-88.527
11056903,-88.527
11057003,-88.527
11057103,-88.527
11057203,-88.527
11057303,-88.527
11057405,-88.527
11057505,-88.527
11057605,-88.527
11057705,-88.527
11057806,-88.527
11057912,-88.527
11058012,-88.527
11058112,-88.527
11058212,-88.527
11058313,-88.527
11058413,-88.527
11058513,-88.527
11058613,-88.527
11058714,-88.527
11058814,-88.527
11058914,-88.527
11059018,-88.527
11059121,-88.527
11059227,-88.527
11059327,-88.527
11059427,-88.527
11059527,-88.527
11059629,-88.527
11059729,-88.527
11059829,-88.527
11059930,-88.527
11060030,-88.527
11060135,-88.527
11060235,-88.527
11060335,-88.527
11060435,-88.527
11060540,-88.527
11060640,-88.527
11060740,-88.527
11060840,-88.527
11060940,-88.527
11061040,-88.527
11061146,-88.527
11061252,-88.527
11061355,-88.527
11061455,-88.527
11061556,-88.527
11061662,-88.527
11061764,-88.527
11061867,-88.527
11061967,-88.527
11062072,-88.527
11062178,-88.527
11062284,-88.527
11062418,-88.527
11062518,-88.527
11062666,-88.527
11062718,-88.527
11062818,-88.527
11062920,-88.527
11063020,-88.527
11063120,-88.527
11063220,-88.527
11063320,-88.527
11063423,-88.527
11063523,-88.527
11063623,-88.527
11063723,-88.527
11063825,-88.527
11063929,-88.527
11064030,-88.527
11064130,-88.527
11064230,-88.527
11064331,-88.527
11064431,-88.527
11064531,-88.527
11064631,-88.527
11064731,-88.527
11064835,-88.527
11064935,-88.527
11065035,-88.527
11065135,-88.527
11065240,-88.527
11065340,-88.527
11065444,-88.527
11065545,-88.527
11065645,-88.527
11065748,-88.527
11065851,-88.527
11065951,-88.527
11066051,-88.527
11066155,-88.527
11066255,-88.527
11066355,-88.527
11066455,-88.527
11066555,-88.527
11066657,-88.527
11066758,-88.527
11066858,-88.527
11066958,-88.527
11067059,-88.527
11067159,-88.527
11067266,-88.527
11067366,-88.527
11067470,-88.527
11067570,-88.527
11067670,-88.527
11067770,-88.527
11067870,-88.527
11067971,-88.527
11068071,-88.527
11068171,-88.527
11068271,-88.527
11068371,-88.527
11068472,-88.527
11068579,-88.527
11068679,-88.527
11068779,-88.527
11068881,-88.527
11068981,-88.527
11069081,-88.527
11069181,-88.527
11069282,-88.527
11069384,-88.527
11069484,-88.527
11069584,-88.527
11069684,-88.527
11069791,-88.527
11069891,-88.527
11069991,-88.527
11070091,-88.527
11070195,-88.527
11070299,-88.527
11070400,-88.527
11070500,-88.527
11070600,-88.527
11070700,-88.527
11070805,-88.527
11070905,-88.527
11071005,-88.527
11071105,-88.527
11071206,-88.527
11071306,-88.527
11071407,-88.527
11071507,-88.527
11071608,-88.527
11071708,-88.527
11071808,-88.527
11071909,-88.527
11072009,-88.527
11072110,-88.527
11072210,-88.527
11072310,-88.527
11072410,-88.527
11072512,-88.527
11072612,-88.527
11072712,-88.527
11072818,-88.527
11072922,-88.527
11073023,-88.527
11073123,-88.527
11073230,-88.527
11073332,-88.527
11073433,-88.527
11073533,-88.527
11073633,-88.527
11073733,-88.527
11073833,-88.527
11073934,-88.527
11074035,-88.527
11074135,-88.527
11074235,-88.527
11074340,-88.527
11074440,-88.527
11074540,-88.527
11074640,-88.527
11074740,-88.527
11074845,-88.527
11074945,-88.527
11075045,-88.527
11075145,-88.527
11075248,-88.527
11075348,-88.527
11075448,-88.527
11075548,-88.527
11075648,-88.527
11075750,-88.527
11075855,-88.527
11075957,-88.527
11076057,-88.527
11076157,-88.527
11076257,-88.527
11076357,-88.527
11076457,-88.527
11076557,-88.527
11076669,-88.527
11076772,-88.527
11076872,-88.527
11076972,-88.527
11077084,-88.527
11077188,-88.527
11077292,-88.527
11077393,-88.527
11077493,-88.527
11077595,-88.527
11077697,-88.527
11077797,-88.527
11077897,-88.527
11077997,-88.527
11078103,-88.527
11078203,-88.527
11078303,-88.527
11078403,-88.527
11078503,-88.527
11078606,-88.527
11078706,-88.527
11078806,-88.527
11078907,-88.527
11079010,-88.527
11079110,-88.527
11079210,-88.527
11079310,-88.527
11079410,-88.527
11079510,-88.527
11079610,-88.527
11079711,-88.527
11079811,-88.527
11079911,-88.527
11080011,-88.527
11080111,-88.527
11080216,-88.527
11080323,-88.527
11080429,-88.527
11080529,-88.527
11080629,-88.527
11080729,-88.527
11080830,-88.527
11080931,-88.527
11081031,-88.527
11081131,-88.527
11081231,-88.527
11081333,-88.527
11081433,-88.527
11081534,-88.527
11081634,-88.527
11081738,-88.527
11081838,-88.527
11081938,-88.527
11082038,-88.527
11082143,-88.527
11082243,-88.527
11082343,-88.527
11082443,-88.527
11082545,-88.527
11082646,-88.527
11082746,-88.527
11082847,-88.527
11082947,-88.527
11083048,-88.527
11083148,-88.527
11083250,-88.527
11083351,-88.527
11083451,-88.527
11083555,-88.527
11083656,-88.527
11083756,-88.527
11083856,-88.527
11083956,-88.527
11084056,-88.527
11084156,-88.527
11084260,-88.527
11084381,-88.527
11084481,-88.527
11084581,-88.527
11084681,-88.527
11084781,-88.527
11084882,-88.527
11084982,-88.527
11085082,-88.527
11085182,-88.527
11085283,-88.527
11085383,-88.527
11085490,-88.527
11085591,-88.527
11085691,-88.527
11085792,-88.527
11085923,-88.527
11086024,-88.527
11086024,-88.527
11086124,-88.527
11086124,-88.527
11086224,-88.527
11086325,-88.527
11086325,-88.527
11086425,-88.527
11086425,-88.527
11086525,-88.527
11086525,-88.527
11086625,-88.527
11086625,-88.527
11086727,-88.527
11086827,-88.527
11086827,-88.527
11086927,-88.527
11087027,-88.527
11087127,-88.527
11087227,-88.527
11087330,-88.527
11087330,-88.527
11087430,-88.527
11087430,-88.527
11087530,-88.527
11087630,-88.527
11087730,-88.527
11087830,-88.527
11087930,-88.527
11088030,-88.527
11088130,-88.527
11088230,-88.527
11088330,-88.527
11088430,-88.527
11088530,-88.527
11088639,-88.527
11088739,-88.527
11088839,-88.527
11088941,-88.527
11089044,-88.527
11089144,-88.527
11089244,-88.527
11089345,-88.527
11089450,-88.527
11089551,-88.527
11089651,-88.527
11089751,-88.527
11089852,-88.527
11089953,-88.527
11090053,-88.527
11090153,-88.527
11090253,-88.527
11090355,-88.527
11090455,-88.527
11090555,-88.527
11090655,-88.527
11090755,-88.527
11090856,-88.527
11090956,-88.527
11091062,-88.527
11091163,-88.527
11091266,-88.527
11091366,-88.527
11091466,-88.527
11091568,-88.527
11091669,-88.527
11091776,-88.527
11091876,-88.527
11091976,-88.527
11092079,-88.527
11092179,-88.527
11092279,-88.527
11092379,-88.527
11092479,-88.527
11092579,-88.527
11092680,-88.527
11092780,-88.527
11092880,-88.527
11092984,-88.527
11093084,-88.527
11093184,-88.527
11093284,-88.527
11093384,-88.527
11093489,-88.527
11093589,-88.527
11093689,-88.527
11093789,-88.527
11093893,-88.527
11093993,-88.527
11094093,-88.527
11094193,-88.527
11094293,-88.527
11094396,-88.527
11094496,-88.527
11094596,-88.527
11094696,-88.527
11094801,-88.527
11094901,-88.527
11095001,-88.527
11095101,-88.527
11095201,-88.527
11095301,-88.527
11095401,-88.527
11095501,-88.527
11095605,-88.527
11095707,-88.527
11095812,-88.527
11095912,-88.527
11096012,-88.527
11096112,-88.527
11096216,-88.527
11096316,-88.527
11096416,-88.527
11096516,-88.527
11096616,-88.527
11096718,-88.527
11096818,-88.527
11096919,-88.527
11097019,-88.527
11097123,-88.527
11097223,-88.527
11097323,-88.527
11097423,-88.527
11097523,-88.527
11097623,-88.527
11097725,-88.527
11097825,-88.527
11097925,-88.527
11098031,-88.527
11098131,-88.527
11098231,-88.527
11098331,-88.527
11098431,-88.527
11098531,-88.527
11098631,-88.527
11098731,-88.527
11098831,-88.527
11098935,-88.527
11099042,-88.527
11099142,-88.527
11099242,-88.527
11099346,-88.527
11099448,-88.527
11099550,-88.527
11099650,-88.527
11099750,-88.527
11099850,-88.527
11099956,-88.527
11100056,-88.527
11100156,-88.527
11100256,-88.527
11100360,-88.527
11100460,-88.527
11100560,-88.527
11100660,-88.527
11100760,-88.527
11100861,-88.527
11100961,-88.527
11101061,-88.527
11101167,-88.527
11101269,-88.527
11101372,-88.527
11101472,-88.527
11101573,-88.527
11101677,-88.527
11101782,-88.527
11101887,-88.527
11101991,-88.527
11102091,-88.527
11102191,-88.527
11102292,-88.527
11102392,-88.527
11102493,-88.527
11102593,-88.527
11102697,-88.527
11102797,-88.527
11102897,-88.527
11102997,-88.527
11103103,-88.527
11103203,-88.527
11103306,-88.527
11103407,-88.527
11103509,-88.527
11103612,-88.527
11103712,-88.527
11103812,-88.527
11103912,-88.527
11104017,-88.527
11104120,-88.527
11104120,-88.527
11104221,-88.527
11104321,-88.527
11104421,-88.527
11104521,-88.527
11104621,-88.527
11104721,-88.527
11104821,-88.527
11104921,-88.527
11105022,-88.527
11105122,-88.527
11105222,-88.527
11105322,-88.527
11105425,-88.527
11105525,-88.527
11105627,-88.527
11105727,-88.527
11105828,-88.527
11105929,-88.527
11106030,-88.527
11106134,-88.527
11106246,-88.527
11106352,-88.527
11106452,-88.527
11106552,-88.527
11106652,-88.527
11106756,-88.527
11106856,-88.527
11106956,-88.527
11107056,-88.527
11107157,-88.527
11107257,-88.527
11107357,-88.527
11107461,-88.527
11107564,-88.527
11107667,-88.527
11107767,-88.527
11107867,-88.527
11107967,-88.527
11108070,-88.527
11108170,-88.527
11108270,-88.527
11108370,-88.527
11108470,-88.527
11108572,-88.527
11108672,-88.527
11108772,-88.527
11108872,-88.527
11108973,-88.527
11109076,-88.527
11109176,-88.527
11109276,-88.527
11109381,-88.527
11109482,-88.527
11109582,-88.527
11109682,-88.527
11109782,-88.527
11109882,-88.527
11109985,-88.527
11110085,-88.527
11110202,-88.527
11110304,-88.527
11110404,-88.527
11110507,-88.527
11110607,-88.527
11110607,-88.527
11110707,-88.527
11110707,-88.527
11110807,-88.527
11110807,-88.527
11110907,-88.527
11111007,-88.527
11111107,-88.527
11111207,-88.527
11111308,-88.527
11111408,-88.527
11111508,-88.527
11111608,-88.527
11111708,-88.527
11111809,-88.527
11111909,-88.527
11112009,-88.527
11112109,-88.527
11112210,-88.527
11112310,-88.527
11112410,-88.527
11112510,-88.527
11112610,-88.527
11112716,-88.527
11112816,-88.527
11112920,-88.527
11113021,-88.527
11113122,-88.527
11113222,-88.527
11113326,-88.527
11113427,-88.527
11113536,-88.527
11113639,-88.527
11113739,-88.527
11113839,-88.527
11113943,-88.527
11114045,-88.527
11114145,-88.527
11114245,-88.527
11114345,-88.527
11114445,-88.527
11114551,-88.527
11114651,-88.527
11114751,-88.527
11114851,-88.527
11114957,-88.527
11115057,-88.527
11115157,-88.527
11115257,-88.527
11115357,-88.527
11115461,-88.527
11115567,-88.527
11115667,-88.527
11115767,-88.527
11115870,-88.527
11115970,-88.527
11116070,-88.527
11116170,-88.527
11116270,-88.527
11116370,-88.527
11116476,-88.527
11116580,-88.527
11116683,-88.527
11116788,-88.527
11116891,-88.527
11116996,-88.527
11117096,-88.527
11117196,-88.527
11117300,-88.527
11117400,-88.527
11117500,-88.527
11117600,-88.527
11117700,-88.527
11117802,-88.527
11117902,-88.527
11118003,-88.527
11118103,-88.527
11118205,-88.527
11118305,-88.527
11118405,-88.527
11118505,-88.527
11118605,-88.527
11118706,-88.527
11118807,-88.527
11118907,-88.527
11119007,-88.527
11119107,-88.527
11119208,-88.527
11119308,-88.527
11119414,-88.527
11119518,-88.527
11119518,-88.527
11119623,-88.527
11119623,-88.527
11119723,-88.527
11119723,-88.527
11119823,-88.527
11119823,-88.527
11119923,-88.527
11119923,-88.527
11120035,-88.527
11120135,-88.527
11120235,-88.527
11120335,-88.527
11120436,-88.527
11120540,-88.527
11120641,-88.527
11120741,-88.527
11120844,-88.527
11120948,-88.527
11121048,-88.527
11121148,-88.527
11121248,-88.527
11121351,-88.527
11121454,-88.527
11121554,-88.527
11121654,-88.527
11121755,-88.527
11121858,-88.527
11121958,-88.527
11122058,-88.527
11122158,-88.527
11122263,-88.527
11122363,-88.527
11122463,-88.527
11122563,-88.527
11122663,-88.527
11122766,-88.527
11122866,-88.527
11122966,-88.527
11123066,-88.527
11123168,-88.527
11123268,-88.527
11123368,-88.527
11123468,-88.527
11123571,-88.527
11123671,-88.527
11123771,-88.527
11123871,-88.527
11123975,-88.527
11124077,-88.527
11124177,-88.527
11124277,-88.527
11124377,-88.527
11124477,-88.527
11124577,-88.527
11124677,-88.527
11124777,-88.527
11124882,-88.527
11124982,-88.527
11125082,-88.527
11125182,-88.527
11125282,-88.527
11125384,-88.527
11125484,-88.527
11125584,-88.527
11125684,-88.527
11125786,-88.527
11125892,-88.527
11125992,-88.527
11126092,-88.527
11126193,-88.527
11126294,-88.527
11126394,-88.527
11126494,-88.527
11126594,-88.527
11126696,-88.527
11126796,-88.527
11126897,-88.527
11126997,-88.527
11127097,-88.527
11127200,-88.527
11127300,-88.527
11127400,-88.527
11127500,-88.527
11127605,-88.527
11127705,-88.527
11127809,-88.527
11127909,-88.527
11128025,-88.527
11128128,-88.527
11128228,-88.527
11128328,-88.527
11128437,-88.527
11128537,-88.527
11128639,-88.527
11128739,-88.527
11128839,-88.527
11128945,-88.527
11129050,-88.527
11129150,-88.527
11129251,-88.527
11129351,-88.527
11129453,-88.527
11129553,-88.527
11129654,-88.527
11129754,-88.527
11129858,-88.527
11129958,-88.527
11130058,-88.527
11130158,-88.527
11130258,-88.527
11130363,-88.527
11130463,-88.527
11130563,-88.527
11130663,-88.527
11130763,-88.527
11130867,-88.527
11130967,-88.527
11131069,-88.527
11131169,-88.527
11131274,-88.527
11131374,-88.527
11131474,-88.527
11131574,-88.527
11131689,-88.527
11131789,-88.527
11131889,-88.527
11131989,-88.527
11132089,-88.527
11132189,-88.527
11132289,-88.527
11132389,-88.527
11132489,-88.527
11132592,-88.527
11132692,-88.527
11132792,-88.527
11132892,-88.527
11132992,-88.527
11133093,-88.527
11133193,-88.527
11133293,-88.527
11133394,-88.527
11133496,-88.527
11133596,-88.527
11133696,-88.527
11133796,-88.527
11133898,-88.527
11134001,-88.527
11134101,-88.527
11134201,-88.527
11134301,-88.527
11134403,-88.527
11134503,-88.527
11134603,-88.527
11134703,-88.527
11134808,-88.527
11134908,-88.527
11135008,-88.527
11135108,-88.527
11135217,-88.527
11135317,-88.527
11135417,-88.527
11135517,-88.527
11135617,-88.527
11135717,-88.527
11135820,-88.527
11135820,-88.527
11135920,-88.527
11136020,-88.527
11136020,-88.527
11136120,-88.527
11136120,-88.527
11136224,-88.527
11136324,-88.527
11136424,-88.527
11136424,-88.527
11136524,-88.527
11136524,-88.527
11136624,-88.527
11136738,-88.527
11136838,-88.527
11136942,-88.527
11137043,-88.527
11137144,-88.527
11137244,-88.527
11137344,-88.527
11137444,-88.527
11137547,-88.527
11137647,-88.527
11137747,-88.527
11137852,-88.527
11137957,-88.527
11138060,-88.527
11138173,-88.527
11138273,-88.527
11138373,-88.527
11138478,-88.527
11138578,-88.527
11138678,-88.527
11138784,-88.527
11138887,-88.527
11138987,-88.527
11139087,-88.527
11139187,-88.527
11139292,-88.527
11139392,-88.527
11139492,-88.527
11139592,-88.527
11139692,-88.527
11139792,-88.527
11139892,-88.527
11139992,-88.527
11140092,-88.527
11140192,-88.527
11140292,-88.527
11140392,-88.527
11140492,-88.527
11140593,-88.527
11140693,-88.527
11140800,-88.527
11140900,-88.527
11141000,-88.527
11141103,-88.527
11141205,-88.527
11141310,-88.527
11141410,-88.527
11141521,-88.527
11141624,-88.527
11141724,-88.527
11141824,-88.527
11141824,-88.527
11141925,-88.527
11142025,-88.527
11142125,-88.527
11142225,-88.527
11142325,-88.527
11142459,-88.527
11142559,-88.527
11142667,-88.527
11142667,-88.527
11142759,-88.527
11142859,-88.527
11142959,-88.527
11143064,-88.527
11143164,-88.527
11143264,-88.527
11143364,-88.527
11143468,-88.527
11143568,-88.527
11143668,-88.527
11143768,-88.527
11143868,-88.527
11143970,-88.527
11144071,-88.527
11144171,-88.527
11144272,-88.527
11144374,-88.527
11144474,-88.527
11144574,-88.527
11144674,-88.527
11144775,-88.527
11144880,-88.527
11144980,-88.527
11145080,-88.527
11145180,-88.527
11145280,-88.527
11145384,-88.527
11145484,-88.527
11145587,-88.527
11145693,-88.527
11145793,-88.527
11145893,-88.527
11145993,-88.527
11146093,-88.527
11146194,-88.527
11146294,-88.527
11146395,-88.527
11146495,-88.527
11146599,-88.527
11146699,-88.527
11146799,-88.527
11146899,-88.527
11146999,-88.527
11147099,-88.527
11147199,-88.527
11147299,-88.527
11147399,-88.527
11147499,-88.527
11147599,-88.527
11147699,-88.527
11147799,-88.527
11147899,-88.527
11148003,-88.527
11148103,-88.527
11148203,-88.527
11148303,-88.527
11148408,-88.527
11148508,-88.527
11148613,-88.527
11148713,-88.527
11148813,-88.527
11148919,-88.527
11149019,-88.527
11149119,-88.527
11149223,-88.527
11149324,-88.527
11149424,-88.527
11149524,-88.527
11149624,-88.527
11149737,-88.527
11149841,-88.527
11149941,-88.527
11150045,-88.527
11150145,-88.527
11150245,-88.527
11150347,-88.527
11150447,-88.527
11150548,-88.527
11150650,-88.527
11150756,-88.527
11150856,-88.527
