Timestamp (ms), GPS LATITUDE
6317029,44.088314
6317129,44.088314
6317229,44.088314
6317332,44.088314
6317435,44.088314
6317535,44.088314
6317635,44.088306
6317744,44.088306
6317845,44.088306
6317948,44.088306
6318049,44.088306
6318152,44.088306
6318252,44.088306
6318356,44.088306
6318459,44.088306
6318561,44.088306
6318662,44.088306
6318762,44.0883
6318862,44.0883
6318962,44.0883
6319062,44.0883
6319162,44.0883
6319265,44.08829
6319366,44.08829
6319466,44.08829
6319566,44.08829
6319669,44.08829
6319769,44.08828
6319869,44.08828
6319969,44.08828
6320071,44.088272
6320171,44.088272
6320271,44.088264
6320371,44.088264
6320471,44.088264
6320571,44.088257
6320672,44.088257
6320772,44.08825
6320873,44.08825
6320974,44.08824
6321074,44.08824
6321174,44.088234
6321276,44.088234
6321376,44.088223
6321479,44.088223
6321636,44.088215
6321736,44.088207
6321836,44.0882
6321936,44.0882
6322037,44.088192
6322137,44.088184
6322237,44.088184
6322337,44.088177
6322437,44.088177
6322537,44.08817
6322637,44.08817
6322737,44.088158
6322839,44.08815
6322939,44.08815
6323039,44.088142
6323139,44.088142
6323244,44.088135
6323344,44.088135
6323444,44.088127
6323544,44.088127
6323649,44.08812
6323749,44.08812
6323849,44.08811
6323949,44.08811
6324051,44.0881
6324151,44.0881
6324251,44.088093
6324355,44.088093
6324455,44.088085
6324555,44.088085
6324659,44.088078
6324763,44.088078
6324863,44.088078
6324963,44.08807
6325066,44.08807
6325166,44.088062
6325266,44.088062
6325366,44.088055
6325466,44.088055
6325566,44.088047
6325667,44.088047
6325767,44.088036
6325869,44.088028
6325969,44.088028
6326069,44.08802
6326169,44.08802
6326269,44.088013
6326369,44.088013
6326469,44.088005
6326575,44.088005
6326676,44.087997
6326776,44.087997
6326876,44.087997
6326978,44.08799
6327080,44.08798
6327180,44.08798
6327281,44.08797
6327384,44.08797
6327484,44.087963
6327584,44.087963
6327688,44.087955
6327792,44.087955
6327892,44.087955
6328012,44.08794
6328092,44.08794
6328192,44.087933
6328292,44.087933
6328392,44.087925
6328492,44.087925
6328592,44.087914
6328692,44.087914
6328792,44.087906
6328892,44.0879
6328992,44.0879
6329092,44.08789
6329192,44.08789
6329292,44.087883
6329395,44.087883
6329495,44.087875
6329595,44.087868
6329697,44.087868
6329802,44.087856
6329903,44.08785
6330003,44.08785
6330106,44.08784
6330206,44.08784
6330306,44.087833
6330406,44.087826
6330508,44.087826
6330608,44.08782
6330708,44.08781
6330809,44.08781
6330914,44.087803
6331014,44.08779
6331114,44.087784
6331214,44.087776
6331317,44.087776
6331417,44.08777
6331517,44.08776
6331621,44.08776
6331721,44.087753
6331821,44.087746
6331921,44.087734
6332024,44.087734
6332124,44.087727
6332224,44.08772
6332324,44.08772
6332424,44.08771
6332524,44.087704
6332625,44.087704
6332725,44.087696
6332829,44.08769
6332929,44.08769
6333029,44.08768
6333129,44.08767
6333234,44.08766
6333334,44.08766
6333434,44.087654
6333537,44.087646
6333637,44.08764
6333737,44.08764
6333839,44.08763
6333948,44.08763
6334051,44.087612
6334152,44.087612
6334252,44.087605
6334355,44.087597
6334455,44.08759
6334555,44.08759
6334655,44.08758
6334757,44.08758
6334857,44.087574
6334958,44.087574
6335060,44.087566
6335160,44.08756
6335265,44.08756
6335367,44.087547
6335470,44.087547
6335570,44.08754
6335670,44.08754
6335770,44.087532
6335871,44.087532
6335971,44.087524
6336071,44.087524
6336171,44.087524
6336273,44.087517
6336373,44.087517
6336473,44.087517
6336573,44.087517
6336674,44.08751
6336775,44.08751
6336875,44.08751
6336975,44.08751
6337080,44.08751
6337180,44.08751
6337280,44.08751
6337384,44.0875
6337484,44.0875
6337584,44.0875
6337684,44.0875
6337786,44.08749
6337886,44.08749
6337986,44.08749
6338087,44.08749
6338189,44.087482
6338289,44.087482
6338390,44.087482
6338492,44.087482
6338594,44.087475
6338697,44.087475
6338797,44.087475
6338900,44.087467
6339000,44.087467
6339100,44.08746
6339201,44.08746
6339302,44.087452
6339402,44.087452
6339502,44.087444
6339602,44.087444
6339702,44.087437
6339802,44.087425
6339908,44.087425
6340009,44.087418
6340203,44.087402
6340209,44.087402
6340209,44.087402
6340309,44.087402
6340309,44.087402
6340409,44.087395
6340409,44.087395
6340509,44.087387
6340609,44.08738
6340709,44.08738
6340809,44.087368
6340909,44.08736
6341009,44.08736
6341109,44.087353
6341209,44.087345
6341310,44.087345
6341410,44.087345
6341510,44.087337
6341612,44.08733
6341713,44.087322
6341813,44.087303
6341913,44.087303
6342015,44.087303
6342119,44.087288
6342220,44.087288
6342320,44.08728
6342422,44.087273
6342522,44.087265
6342624,44.087257
6342724,44.087246
6342825,44.08724
6342926,44.08724
6343026,44.08723
6343129,44.087223
6343229,44.087215
6343329,44.087208
6343429,44.087208
6343531,44.0872
6343632,44.087193
6343733,44.08718
6343833,44.087173
6343938,44.087166
6344038,44.08716
6344138,44.08716
6344238,44.08715
6344343,44.087143
6344443,44.087135
6344544,44.087124
6344644,44.087116
6344745,44.08711
6344845,44.0871
6344946,44.087093
6345046,44.087086
6345149,44.08708
6345251,44.08708
6345351,44.08707
6345456,44.08706
6345556,44.08705
6345656,44.087044
6345756,44.087036
6345859,44.08703
6345959,44.08703
6346059,44.08702
6346162,44.087013
6346266,44.087
6346366,44.086994
6346466,44.086994
6346566,44.086987
6346669,44.08698
6346769,44.08697
6346869,44.086964
6346975,44.086956
6347075,44.08695
6347176,44.086937
6347276,44.086937
6347378,44.08693
6347478,44.08692
6347579,44.086914
6347681,44.086906
6347782,44.086906
6347882,44.0869
6347982,44.08689
6348085,44.08688
6348186,44.08688
6348287,44.086872
6348387,44.086872
6348489,44.086864
6348592,44.086857
6348692,44.086857
6348792,44.08685
6348892,44.08684
6348992,44.086834
6349092,44.086834
6349192,44.086826
6349300,44.086815
6349406,44.086815
6349506,44.086807
6349606,44.0868
6349708,44.0868
6349808,44.086792
6349908,44.086784
6350008,44.086784
6350108,44.086777
6350209,44.086777
6350309,44.08677
6350410,44.08677
6350511,44.086758
6350612,44.08675
6350712,44.08675
6350814,44.086742
6350914,44.086735
6351014,44.086727
6351114,44.08672
6351221,44.08671
6351321,44.08671
6351421,44.086704
6351521,44.086693
6351624,44.086685
6351724,44.086678
6351825,44.08667
6351930,44.08667
6352030,44.086662
6352130,44.086655
6352235,44.086647
6352337,44.086647
6352437,44.086636
6352537,44.086628
6352637,44.08662
6352739,44.086613
6352839,44.086605
6352939,44.086605
6353040,44.086597
6353140,44.08659
6353240,44.086582
6353340,44.086582
6353442,44.08657
6353542,44.086563
6353642,44.086555
6353742,44.086548
6353842,44.08654
6353942,44.086533
6354042,44.086533
6354142,44.086525
6354245,44.086514
6354346,44.086506
6354446,44.0865
6354548,44.0865
6354649,44.08649
6354749,44.086483
6354849,44.086475
6354951,44.086468
6355054,44.086468
6355154,44.08646
6355254,44.08645
6355356,44.08644
6355456,44.08644
6355556,44.086433
6355656,44.086426
6355757,44.08642
6355857,44.08642
6355957,44.08641
6356059,44.086403
6356159,44.086403
6356259,44.08639
6356366,44.086384
6356466,44.086376
6356566,44.086376
6356670,44.08637
6356776,44.08637
6356876,44.08636
6356976,44.08636
6357076,44.086353
6357177,44.086346
6357277,44.086346
6357378,44.086338
6357478,44.086327
6357578,44.086327
6357678,44.08632
6357778,44.08632
6357878,44.08631
6357979,44.08631
6358079,44.086304
6358215,44.086304
6358411,44.08629
6358415,44.08629
6358515,44.08628
6358615,44.08628
6358715,44.08627
6358815,44.08627
6358915,44.08627
6359017,44.08626
6359117,44.086254
6359217,44.086246
6359317,44.086246
6359420,44.08624
6359521,44.08624
6359621,44.08623
6359721,44.08623
6359824,44.086224
6359924,44.086224
6360024,44.086224
6360126,44.086216
6360233,44.086216
6360333,44.086205
6360434,44.086205
6360537,44.086197
6360637,44.086197
6360737,44.08619
6360837,44.08619
6360938,44.08619
6361038,44.08618
6361138,44.08618
6361238,44.08618
6361342,44.086174
6361442,44.086174
6361542,44.086174
6361648,44.086166
6361750,44.086166
6361850,44.08616
6361950,44.08616
6362055,44.08616
6362155,44.086147
6362255,44.08614
6362355,44.08614
6362460,44.08614
6362560,44.086132
6362661,44.086132
6362763,44.086132
6362863,44.086124
6362963,44.086124
6363063,44.086117
6363164,44.086117
6363264,44.086117
6363364,44.086117
6363465,44.08611
6363568,44.08611
6363668,44.08611
6363768,44.08611
6363868,44.08611
6363971,44.08611
6364071,44.08611
6364171,44.08611
6364323,44.08611
6364424,44.08611
6364424,44.08611
6364524,44.08611
6364524,44.08611
6364624,44.08611
6364724,44.08611
6364824,44.08611
6364924,44.08611
6365024,44.08611
6365124,44.086117
6365224,44.086117
6365324,44.086117
6365424,44.086117
6365524,44.086117
6365624,44.086117
6365726,44.086117
6365826,44.086117
6365927,44.086124
6366030,44.086124
6366133,44.086124
6366234,44.086124
6366337,44.086124
6366437,44.086124
6366537,44.086132
6366639,44.086132
6366741,44.086132
6366841,44.086132
6366942,44.086132
6367047,44.08614
6367147,44.08614
6367247,44.08614
6367349,44.08614
6367449,44.08614
6367555,44.08614
6367655,44.08614
6367756,44.086147
6367856,44.086147
6367961,44.086147
6368062,44.086147
6368163,44.08616
6368265,44.08616
6368365,44.08616
6368465,44.08616
6368570,44.08616
6368670,44.086166
6368777,44.086166
6368879,44.086166
6368980,44.086166
6369080,44.086166
6369182,44.086166
6369282,44.086166
6369393,44.086174
6369495,44.086174
6369596,44.086174
6369696,44.086174
6369799,44.08618
6369899,44.08618
6369999,44.08618
6370102,44.08618
6370202,44.08619
6370302,44.08619
6370406,44.08619
6370506,44.08619
6370606,44.08619
6370710,44.08619
6370810,44.086197
6370911,44.086197
6371013,44.086197
6371113,44.086197
6371213,44.086197
6371315,44.086205
6371415,44.086205
6371515,44.086205
6371622,44.086205
6371722,44.086205
6371822,44.086205
6371926,44.086205
6372026,44.086216
6372126,44.086216
6372232,44.086216
6372332,44.086216
6372435,44.086216
6372538,44.086216
6372538,44.086216
6372640,44.086216
6372640,44.086216
6372740,44.086205
6372740,44.086205
6372840,44.086205
6372840,44.086205
6372942,44.086205
6372942,44.086205
6373043,44.086205
6373143,44.086205
6373143,44.086205
6373246,44.086205
6373346,44.086197
6373346,44.086197
6373446,44.086197
6373446,44.086197
6373546,44.086197
6373646,44.086197
6373746,44.08619
6373846,44.08619
6373946,44.08618
6374046,44.08618
6374146,44.08618
6374246,44.086174
6374348,44.086174
6374448,44.086166
6374548,44.086166
6374658,44.08616
6374761,44.08616
6374861,44.08616
6374961,44.086147
6375063,44.08614
6375163,44.08614
6375263,44.086132
6375364,44.086124
6375468,44.086124
6375569,44.086117
6375670,44.08611
6375770,44.0861
6375870,44.0861
6375970,44.086094
6376070,44.086082
6376175,44.086082
6376275,44.086075
6376375,44.086067
6376475,44.08606
6376577,44.08606
6376678,44.086052
6376778,44.086044
6376880,44.086037
6376980,44.086037
6377080,44.086025
6377180,44.086018
6377280,44.08601
6377386,44.086002
6377488,44.086002
6377591,44.085995
6377694,44.085995
6377794,44.085987
6377894,44.085987
6378000,44.08598
6378100,44.08598
6378200,44.08597
6378302,44.08597
6378403,44.08597
6378503,44.08596
6378603,44.08596
6378705,44.085953
6378805,44.085953
6378905,44.085953
6379005,44.085945
6379106,44.085945
6379206,44.085938
6379309,44.08593
6379412,44.08593
6379515,44.085922
6379616,44.085922
6379716,44.085915
6379819,44.085903
6379919,44.085896
6380019,44.085888
6380120,44.085888
6380222,44.08588
6380322,44.085873
6380422,44.085873
6380558,44.085873
6380704,44.08585
6380759,44.08585
6380759,44.08585
6380859,44.08584
6380859,44.08584
6380959,44.08583
6381060,44.08583
6381160,44.085823
6381160,44.085823
6381260,44.085815
6381260,44.085815
6381360,44.085808
6381461,44.0858
6381561,44.0858
6381561,44.0858
6381661,44.085793
6381763,44.08578
6381863,44.085773
6381863,44.085773
6381963,44.085766
6382063,44.085766
6382163,44.08576
6382263,44.08575
6382363,44.085743
6382463,44.085735
6382563,44.085735
6382663,44.085728
6382764,44.085716
6382864,44.08571
6382964,44.0857
6383064,44.085693
6383165,44.085693
6383265,44.085686
6383365,44.08568
6383466,44.08567
6383566,44.08566
6383666,44.08565
6383767,44.085644
6383867,44.085644
6383968,44.085636
6384068,44.08563
6384170,44.08562
6384271,44.085613
6384371,44.085606
6384471,44.085594
6384571,44.085587
6384671,44.08558
6384771,44.08557
6384871,44.08557
6384976,44.085564
6385076,44.085556
6385176,44.08555
6385282,44.085537
6385385,44.08553
6385485,44.08552
6385585,44.085514
6385687,44.085506
6385787,44.085506
6385887,44.0855
6385987,44.08549
6386087,44.085484
6386187,44.085472
6386287,44.085472
6386406,44.085464
6386511,44.08545
6386511,44.08545
6386611,44.08544
6386611,44.08544
6386721,44.085434
6386823,44.085426
6386923,44.085426
6387023,44.085415
6387129,44.085407
6387230,44.0854
6387330,44.085392
6387430,44.085384
6387532,44.085377
6387633,44.08537
6387733,44.08537
6387834,44.08536
6387938,44.08535
6388038,44.08535
6388138,44.085342
6388241,44.085335
6388341,44.085327
6388441,44.085327
6388544,44.08532
6388644,44.08531
6388744,44.085304
6388844,44.085304
6388947,44.085293
6389047,44.085285
6389147,44.085285
6389247,44.085278
6389350,44.085278
6389453,44.08527
6389553,44.085262
6389653,44.085262
6389754,44.085255
6389854,44.085255
6389954,44.085255
6390054,44.085247
6390160,44.085247
6390260,44.08524
6390360,44.08524
6390461,44.08524
6390561,44.08524
6390661,44.08524
6390761,44.08524
6390863,44.08524
6390963,44.08524
6391063,44.08524
6391163,44.08524
6391265,44.08524
6391365,44.08524
6391465,44.08524
6391566,44.08524
6391666,44.085247
6391766,44.085247
6391866,44.085247
6391971,44.085247
6392075,44.085247
6392175,44.085247
6392276,44.085247
6392384,44.085247
6392488,44.085247
6392588,44.085247
6392688,44.085247
6392789,44.085247
6392889,44.085247
6392989,44.085247
6393090,44.08524
6393191,44.085247
6393291,44.085247
6393391,44.085247
6393493,44.085247
6393593,44.085247
6393693,44.085247
6393793,44.085247
6393895,44.08524
6393998,44.08524
6394098,44.08524
6394198,44.08524
6394299,44.085228
6394399,44.085228
6394500,44.085228
6394603,44.08522
6394703,44.08522
6394803,44.08522
6394909,44.08522
6395011,44.085213
6395112,44.085213
6395212,44.085205
6395314,44.085205
6395415,44.085197
6395515,44.085197
6395621,44.085197
6395725,44.08519
6395825,44.08519
6395925,44.08519
6396027,44.085182
6396127,44.085182
6396228,44.08517
6396328,44.08517
6396429,44.08517
6396529,44.085163
6396632,44.085163
6396767,44.085155
6396867,44.085155
6396967,44.085155
6397067,44.085148
6397170,44.085148
6397270,44.085148
6397370,44.08514
6397470,44.08514
6397570,44.08514
6397670,44.08514
6397770,44.08514
6397872,44.085133
6397972,44.085133
6398077,44.085133
6398179,44.085133
6398282,44.08514
6398382,44.08514
6398482,44.08514
6398582,44.08514
6398685,44.08514
6398785,44.08514
6398885,44.08514
6398985,44.08514
6399087,44.08514
6399188,44.08514
6399288,44.08514
6399388,44.085148
6399493,44.085148
6399593,44.085148
6399693,44.085148
6399800,44.085155
6399902,44.085155
6400002,44.085155
6400102,44.085155
6400207,44.085155
6400307,44.085155
6400407,44.085155
6400507,44.085155
6400609,44.085155
6400709,44.085155
6400809,44.085155
6400909,44.085155
6401011,44.085155
6401112,44.085155
6401212,44.085155
6401314,44.085163
6401417,44.085163
6401517,44.085163
6401617,44.085163
6401718,44.085163
6401819,44.085163
6401919,44.085163
6402020,44.085163
6402121,44.085163
6402221,44.085163
6402321,44.085163
6402423,44.085163
6402523,44.085163
6402623,44.085163
6402723,44.085163
6402825,44.085163
6402928,44.085163
6403028,44.085163
6403128,44.085163
6403231,44.085163
6403332,44.085163
6403432,44.085163
6403532,44.085163
6403636,44.085163
6403736,44.085163
6403836,44.085163
6403937,44.085163
6404038,44.085163
6404139,44.085163
6404240,44.085163
6404347,44.085163
6404450,44.085163
6404551,44.085163
6404651,44.085163
6404758,44.085163
6404858,44.085163
6404958,44.085163
6405058,44.085163
6405162,44.085163
6405262,44.085163
6405367,44.085163
6405467,44.085163
6405567,44.085155
6405676,44.085155
6405776,44.085155
6405876,44.085155
6405976,44.085155
6406078,44.085155
6406180,44.085155
6406280,44.085155
6406380,44.085155
6406486,44.085155
6406586,44.085155
6406686,44.085155
6406786,44.085155
6406889,44.085148
6406990,44.085155
6407090,44.085148
6407190,44.085155
6407293,44.085155
6407393,44.085155
6407493,44.085155
6407595,44.085155
6407695,44.085155
6407796,44.085155
6407897,44.085155
6407997,44.085155
6408097,44.085155
6408197,44.085155
6408297,44.085155
6408398,44.085155
6408498,44.085155
6408598,44.085155
6408698,44.085155
6408800,44.085148
6408901,44.085148
6409001,44.085148
6409101,44.085148
6409201,44.085155
6409301,44.085155
6409404,44.085155
6409504,44.085155
6409604,44.085155
6409705,44.085155
6409805,44.085155
6409905,44.085155
6410005,44.085155
6410118,44.085155
6410218,44.085155
6410318,44.085155
6410418,44.085163
6410524,44.085163
6410627,44.085163
6410728,44.085163
6410828,44.085163
6410928,44.085163
6411029,44.085163
6411131,44.085163
6411237,44.085163
6411337,44.085163
6411437,44.085163
6411539,44.08517
6411639,44.08517
6411740,44.08517
6411840,44.08517
6411942,44.085182
6412042,44.085182
6412142,44.085182
6412244,44.085182
6412344,44.08519
6412444,44.08519
6412544,44.08519
6412646,44.08519
6412747,44.085197
6412847,44.085197
6412950,44.085197
6413050,44.085197
6413153,44.085205
6413257,44.085205
6413357,44.085205
6413460,44.085205
6413560,44.085213
6413660,44.085213
6413760,44.085213
6413865,44.08522
6413965,44.08522
6414065,44.08522
6414168,44.08522
6414275,44.08522
6414375,44.085228
6414477,44.085228
6414577,44.085228
6414677,44.085228
6414781,44.085228
6414882,44.085228
6414985,44.085228
6415105,44.085228
6415207,44.08524
6415207,44.08524
6415307,44.08524
6415307,44.08524
6415407,44.08524
6415507,44.08524
6415607,44.08524
6415707,44.08524
6415807,44.08524
6415907,44.08524
6416007,44.08524
6416108,44.08524
6416208,44.08524
6416312,44.08524
6416412,44.08524
6416515,44.08524
6416615,44.08524
6416718,44.08524
6416821,44.08524
6416921,44.08524
6417022,44.08524
6417125,44.08524
6417225,44.085247
6417325,44.085247
6417428,44.085247
6417528,44.085247
6417628,44.085247
6417733,44.085247
6417833,44.085255
6417935,44.085247
6418036,44.085247
6418137,44.085247
6418237,44.085247
6418341,44.085247
6418447,44.085247
6418547,44.085255
6418648,44.085255
6418749,44.085255
6418850,44.085255
6418955,44.085255
6419055,44.085255
6419155,44.085255
6419259,44.085255
6419359,44.085255
6419459,44.085262
6419562,44.085262
6419663,44.085262
6419763,44.085262
6419864,44.085262
6419966,44.085262
6420066,44.085262
6420167,44.085262
6420268,44.085262
6420368,44.085262
6420475,44.085262
6420577,44.085262
6420681,44.085262
6420787,44.085262
6420888,44.085262
6420988,44.085262
6421088,44.085262
6421195,44.085262
6421295,44.085262
6421395,44.085262
6421496,44.085262
6421596,44.085262
6421696,44.085262
6421796,44.085262
6421897,44.085262
6421999,44.085262
6422105,44.085262
6422209,44.085262
6422309,44.085262
6422409,44.085262
6422514,44.085262
6422614,44.085262
6422714,44.085262
6422819,44.085262
6422919,44.085262
6423019,44.085262
6423122,44.085262
6423222,44.085262
6423322,44.085262
6423423,44.085262
6423526,44.085262
6423626,44.085262
6423732,44.085262
6423841,44.085262
6423941,44.085262
6424041,44.085262
6424146,44.085262
6424252,44.085262
6424352,44.085262
6424453,44.085262
6424556,44.085262
6424656,44.085262
6424756,44.085262
6424856,44.085262
6424961,44.085262
6425061,44.085262
6425161,44.085262
6425261,44.085262
6425364,44.085262
6425465,44.085262
6425565,44.085262
6425665,44.085262
6425766,44.085262
6425867,44.085262
6425967,44.085262
6426072,44.085262
6426176,44.085262
6426276,44.085262
6426376,44.085262
6426480,44.085262
6426580,44.085262
6426681,44.085262
6426787,44.085262
6426892,44.085262
6426993,44.085262
6427097,44.085262
6427208,44.085262
6427312,44.085262
6427414,44.085262
6427514,44.085262
6427616,44.085262
6427721,44.085262
6427824,44.085262
6427931,44.085262
6428033,44.085262
6428136,44.085262
6428237,44.085262
6428342,44.085262
6428444,44.085262
6428545,44.085262
6428645,44.085262
6428745,44.085262
6428847,44.085262
6428948,44.085262
6429048,44.085262
6429150,44.085262
6429250,44.085262
6429350,44.085262
6429450,44.085262
6429550,44.085262
6429655,44.085262
6429756,44.085262
6429856,44.085262
6429960,44.085262
6430060,44.085262
6430160,44.085262
6430260,44.085262
6430365,44.085262
6430465,44.085262
6430565,44.085262
6430665,44.085262
6430770,44.085262
6430870,44.085262
6430970,44.085262
6431070,44.085262
6431172,44.085262
6431272,44.085262
6431372,44.085262
6431475,44.085262
6431576,44.085262
6431676,44.085262
6431776,44.085262
6431881,44.085262
6431981,44.085262
6432085,44.085262
6432185,44.085262
6432285,44.085262
6432385,44.085262
6432485,44.085262
6432588,44.085262
6432688,44.085262
6432788,44.085262
6432895,44.085262
6432995,44.085262
6433102,44.085262
6433203,44.085262
6433309,44.085262
6433409,44.085262
6433511,44.085262
6433611,44.085262
6433713,44.085262
6433713,44.085262
6433816,44.085262
6433816,44.085262
6433916,44.085262
6433916,44.085262
6434016,44.085262
6434116,44.085262
6434216,44.085262
6434319,44.085262
6434319,44.085262
6434419,44.085262
6434419,44.085262
6434522,44.085262
6434522,44.085262
6434622,44.085262
6434722,44.085262
6434722,44.085262
6434822,44.085262
6434822,44.085262
6434926,44.085262
6434926,44.085262
6435026,44.085262
6435026,44.085262
6435126,44.085262
6435126,44.085262
6435240,44.085262
6435340,44.085262
6435440,44.085262
6435543,44.085262
6435643,44.085262
6435747,44.085262
6435849,44.085262
6435954,44.085262
6436054,44.085262
6436154,44.085262
6436257,44.08527
6436360,44.08527
6436460,44.08527
6436561,44.085278
6436661,44.085278
6436761,44.085285
6436866,44.085285
6436966,44.085293
6437066,44.085293
6437169,44.085304
6437272,44.08531
6437373,44.08531
6437477,44.08532
6437577,44.085327
6437677,44.085327
6437777,44.085335
6437877,44.085342
6437977,44.085342
6438083,44.08535
6438183,44.08536
6438289,44.08537
6438389,44.08537
6438492,44.085377
6438592,44.085384
6438692,44.085392
6438797,44.0854
6438897,44.0854
6439007,44.085407
6439107,44.085426
6439208,44.085426
6439308,44.085434
6439412,44.08544
6439514,44.08544
6439617,44.085457
6439719,44.085464
6439828,44.085472
6439931,44.085472
6440034,44.085484
6440136,44.08549
6440236,44.08549
6440336,44.0855
6440436,44.085506
6440537,44.085506
6440638,44.085514
6440738,44.085514
6440844,44.08552
6440944,44.08553
6441044,44.08553
6441144,44.085537
6441248,44.085537
6441348,44.08555
6441448,44.08555
6441549,44.085556
6441649,44.085556
6441749,44.085564
6441849,44.08557
6441951,44.08557
6442056,44.08558
6442156,44.08558
6442260,44.085587
6442360,44.085594
6442460,44.085594
6442560,44.085606
6442663,44.085606
6442763,44.085613
6442864,44.085613
6442969,44.08562
6443069,44.08562
6443169,44.08563
6443276,44.085636
6443377,44.085636
6443477,44.085644
6443579,44.085644
6443680,44.08565
6443780,44.08566
6443882,44.08567
6443984,44.08567
6444084,44.08568
6444184,44.085686
6444285,44.085693
6444385,44.085693
6444485,44.0857
6444590,44.08571
6444690,44.08571
6444790,44.085716
6444893,44.085728
6444997,44.085735
6445099,44.085743
6445200,44.085743
6445300,44.08575
6445400,44.08576
6445505,44.08576
6445608,44.085766
6445708,44.085773
6445813,44.08578
6445921,44.085793
6446021,44.0858
6446127,44.0858
6446232,44.085808
6446332,44.085815
6446432,44.085815
6446532,44.085823
6446634,44.085823
6446734,44.08583
6446834,44.08584
6446934,44.08584
6447035,44.08585
6447135,44.08585
6447236,44.08585
6447336,44.08585
6447436,44.085857
6447536,44.085857
6447636,44.085857
6447736,44.085865
6447838,44.085865
6447938,44.085865
6448038,44.085873
6448149,44.085873
6448249,44.085873
6448349,44.085873
6448449,44.08588
6448549,44.08588
6448649,44.08588
6448749,44.085888
6448849,44.085888
6448949,44.085888
6449049,44.085888
6449149,44.085896
6449249,44.085896
6449353,44.085896
6449456,44.085903
6449557,44.085903
6449657,44.085915
6449759,44.085915
6449859,44.085922
6449959,44.085922
6450061,44.08593
6450163,44.085938
6450263,44.085938
6450364,44.085945
6450469,44.085945
6450569,44.085953
6450669,44.08596
6450769,44.08596
6450873,44.08597
6450973,44.08597
6451073,44.08598
6451175,44.08598
6451280,44.085987
6451385,44.085987
6451488,44.085995
6451588,44.086002
6451691,44.086002
6451791,44.08601
6451891,44.08601
6451991,44.086018
6452091,44.086018
6452192,44.086025
6452292,44.086025
6452392,44.086037
6452497,44.086037
6452597,44.086044
6452697,44.086044
6452801,44.086052
6452901,44.086052
6453001,44.08606
6453101,44.08606
6453203,44.08606
6453303,44.086067
6453403,44.086075
6453503,44.086082
6453604,44.086082
6453704,44.086082
6453804,44.086082
6453904,44.086082
6454004,44.086094
6454104,44.086094
6454213,44.086094
6454313,44.0861
6454414,44.0861
6454514,44.08611
6454614,44.08611
6454720,44.08611
6454823,44.086117
6454823,44.086117
6454923,44.086117
6454923,44.086117
6455023,44.086117
6455140,44.086117
6455244,44.086124
6455244,44.086124
6455344,44.086124
6455344,44.086124
6455453,44.086124
6455556,44.086132
6455659,44.086132
6455759,44.086132
6455859,44.08614
6455959,44.08614
6456060,44.08614
6456160,44.086147
6456260,44.086147
6456363,44.086147
6456463,44.08616
6456563,44.08616
6456665,44.08616
6456765,44.086166
6456866,44.086166
6456966,44.086174
6457068,44.086174
6457171,44.08618
6457277,44.08618
6457377,44.08619
6457477,44.08619
6457577,44.086197
6457677,44.086197
6457777,44.086205
6457879,44.086216
6457979,44.086216
6458079,44.086224
6458181,44.08623
6458283,44.08624
6458383,44.08624
6458483,44.086246
6458584,44.086254
6458689,44.08626
6458789,44.08626
6458889,44.08627
6458989,44.08628
6459089,44.08628
6459189,44.08629
6459289,44.086296
6459391,44.086296
6459491,44.086304
6459591,44.08631
6459691,44.08631
6459791,44.08632
6459891,44.08632
6459991,44.086327
6460091,44.086327
6460197,44.086327
6460299,44.086338
6460399,44.086338
6460500,44.086338
6460600,44.086338
6460700,44.086346
6460800,44.086346
6460901,44.086346
6461001,44.086346
6461101,44.086353
6461245,44.086353
6461349,44.08636
6461450,44.08636
6461550,44.08636
6461650,44.08636
6461752,44.08636
6461852,44.08637
6461952,44.08637
6462052,44.08637
6462154,44.086376
6462254,44.086376
6462354,44.086376
6462459,44.086384
6462559,44.086384
6462659,44.086384
6462759,44.086384
6462865,44.08639
6462965,44.08639
6463065,44.08639
6463165,44.086403
6463267,44.086403
6463372,44.086403
6463472,44.08641
6463572,44.08641
6463672,44.08642
6463772,44.08642
6463872,44.08642
6463978,44.086426
6464080,44.086433
6464181,44.086433
6464181,44.086433
6464281,44.08644
6464281,44.08644
6464381,44.08644
6464481,44.08645
6464581,44.08645
6464681,44.08646
6464781,44.086468
6464882,44.086468
6464982,44.086475
6465084,44.086475
6465186,44.086483
6465286,44.086483
6465388,44.08649
6465489,44.08649
6465589,44.0865
6465689,44.0865
6465791,44.086506
6465891,44.086506
6465991,44.086506
6466091,44.086514
6466196,44.086514
6466296,44.086514
6466407,44.086514
6466507,44.086525
6466607,44.086525
6466707,44.086533
6466807,44.086533
6466908,44.086533
6467008,44.08654
6467108,44.08654
6467258,44.086548
6467358,44.086548
6467458,44.086548
6467561,44.086555
6467661,44.086555
6467775,44.086555
6467875,44.086555
6467979,44.086563
6468083,44.086563
6468183,44.086563
6468283,44.08657
6468383,44.08657
6468486,44.08657
6468586,44.08657
6468686,44.08657
6468792,44.086582
6468892,44.086582
6468992,44.086582
6469092,44.086582
6469192,44.086582
6469292,44.08659
6469392,44.08659
6469492,44.08659
6469593,44.08659
6469694,44.08659
6469794,44.08659
6469894,44.08659
6469996,44.08659
6470096,44.08659
6470196,44.08659
6470300,44.08659
6470401,44.08659
